what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1418143288004
executed,command,org.eclipse.ltk.ui.refactoring,3.6.0.v20110928-1453,"org.eclipse.ltk.ui.refactoring.commands.deleteResources",1418143288014
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1418143288014
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1418143288024
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1418143290334
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1418143301356
started,bundle,org.eclipse.cdt.debug.core,7.1.0.201202111925,"org.eclipse.cdt.debug.core",1418143304106
started,bundle,org.eclipse.cdt.debug.ui,7.1.2.201202111925,"org.eclipse.cdt.debug.ui",1418143304106
started,bundle,org.eclipse.cdt.launch,7.0.0.201202111925,"org.eclipse.cdt.launch",1418143304116
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1418143313727
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.project.buildAll",1418143315388
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1418143315658
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1418143331561
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1418143331731
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1418143335531
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1418143344062
started,bundle,com.altera.debug.cdi.gdb.plugin,13.13.0.132,"com.altera.debug.cdi.gdb.plugin",1418143392789
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1418143400610
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1418143413581
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1418143413611
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1418143413631
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1418143416022
executed,command,,,"org.eclipse.cdt.debug.ui.localCShortcut.run",1418143416032
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1418143417202
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1418143422752
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1418143425563
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1418143432183
started,bundle,org.eclipse.compare.core,3.5.200.I20110208-0800,"org.eclipse.compare.core",1418143433564
started,bundle,org.eclipse.compare,3.5.202.R37x_v20111109-0800,"org.eclipse.compare",1418143433564
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1418143436244
error,log,,,"Unable to create editor ID org.eclipse.cdt.ui.editor.CEditor: The file does not exist.",1418143437124
opened,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1418143437134
opened,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1418143437134
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1418143437144
closed,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1418143437144
error,log,,,"Unable to create editor ID org.eclipse.cdt.ui.editor.CEditor: The file does not exist.",1418143438104
opened,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1418143438114
opened,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1418143438114
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1418143438114
closed,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1418143438114
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1418143439124
closed,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1418143439124
opened,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1418143441626
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1418143441686
started,bundle,org.eclipse.cdt.codan.ui,2.0.1.201202111925,"org.eclipse.cdt.codan.ui",1418143442286
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1418143456827
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1418143462259
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1418143487412
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1418143496203
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1418143499673
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1418143503904
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1418143505524
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1418143522986
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1418143601677
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1418143602137
started,bundle,org.eclipse.cdt.debug.mi.ui,6.1.1.201202111925,"org.eclipse.cdt.debug.mi.ui",1418143604979
started,bundle,org.eclipse.cdt.debug.mi.core,7.1.1.201202111925,"org.eclipse.cdt.debug.mi.core",1418143604989
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1418143610169
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1418143618690
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1418143619470
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1418143619840
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1418143645834
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1418143701463
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1418144297598
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1418144298828
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1418148192614
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1418148252261
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1418148335303
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1418148340343
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1418148391180
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1418148653713
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1418148656542
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1418151944254
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1418151950983
opened,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1418151955079
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1418151955124
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1418151992453
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1418152002150
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1418152003011
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1418152015805
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1418152018447
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1418152033124
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1418152034071
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1418152037642
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1418152072615
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1418152082564
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1418152083261
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1418152136468
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1418152139588
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1418152145517
opened,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1418152145712
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1418152145757
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1418152151639
opened,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1418152151860
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1418152151905
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1418152159900
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1418152177421
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1418152178595
opened,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1418152178810
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1418152178856
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1418152182495
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1418152183026
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1418152392255
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1418152392699
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1418152393118
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1418152393553
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1418152395504
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1418152396338
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1418152797523
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1418152832728
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1418152848235
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1418152854003
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1418152854564
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1418153277463
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1418153284174
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1418153451774
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1418153455065
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1418153962512
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1418153968311
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1418153974770
started,bundle,org.eclipse.cdt.codan.checkers.ui,1.0.0.201202111925,"org.eclipse.cdt.codan.checkers.ui",1418153977709
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1418154098885
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1418154099082
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1418154210069
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1418154235142
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1418154235311
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1418154236900
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.findReplace",1418154236917
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1418154243384
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1418154343116
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1418154343278
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1418154343454
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1418154343611
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1418154343795
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1418154343970
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1418154344154
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1418154353210
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1418154367742
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1418154368715
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1418156046300
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1418156046472
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1418156297974
opened,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1418156298178
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1418156298229
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1418156314506
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1418156314649
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1418156495666
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1418156505866
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1418156522543
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1418156527230
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1418156634343
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1418156637617
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1418156644043
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1418156647386
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1418156649990
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1418156658715
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1418156660664
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1418156731197
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1418156733876
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1418156734024
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1418156876428
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1418156907173
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1418157359557
opened,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1418157362428
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1418157362477
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1418157370291
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1418157694824
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1418159379925
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1418159382293
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1418159443507
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1418159446290
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.newWizard",1418159446301
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1418159454718
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1418159460078
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1418159461232
executed,command,,,"AUTOGEN:::org.eclipse.ui.texteditor.ruler.actions/org.eclipse.cdt.internal.ui.text.correction.CSelectRulerAction",1418159481689
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1418159490527
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1418159513196
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1418159521338
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1418159525819
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1418159530928
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1418159535272
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1418159541034
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1418159545800
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1418159549435
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1418159554668
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1418159560309
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1418159566080
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1418159573797
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1418159586418
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1418159590071
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1418159595751
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1418159602317
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1418159606076
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1418159620792
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1418159624370
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1418159629603
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1418159633516
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1418159638138
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1418159641602
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1418159687119
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1418159705338
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1418159716779
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1418159717333
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1418159883409
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1418159885544
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1418160333016
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1418160339171
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1418160747953
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1418160747999
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1418160749950
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1418160749995
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1418160754902
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1418160756045
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1418160757205
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1418160757247
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1418160759529
started,bundle,org.eclipse.cdt.mylyn.ui,3.6.0.v20110608-1400,"org.eclipse.cdt.mylyn.ui",1418160759631
closed,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1418160759712
stopped,bundle,org.eclipse.cdt.build.crossgcc,1.0.2.201202111925,"org.eclipse.cdt.build.crossgcc",1418160759929
stopped,bundle,org.eclipse.cdt.codan.checkers.ui,1.0.0.201202111925,"org.eclipse.cdt.codan.checkers.ui",1418160759929
stopped,bundle,com.altera.debug.cdi.gdb.plugin,13.13.0.132,"com.altera.debug.cdi.gdb.plugin",1418160759929
stopped,bundle,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch",1418160763051
stopped,bundle,com.altera.sbtgui.ui,13.13.0.132,"com.altera.sbtgui.ui",1418160763051
stopped,bundle,com.altera.sbtgui.project,13.13.0.132,"com.altera.sbtgui.project",1418160763051
stopped,bundle,org.eclipse.cdt.codan.checkers,1.0.1.201202111925,"org.eclipse.cdt.codan.checkers",1418160763051
stopped,bundle,org.eclipse.cdt.codan.ui.cxx,2.0.0.201202111925,"org.eclipse.cdt.codan.ui.cxx",1418160763052
stopped,bundle,org.eclipse.cdt.codan.core.cxx,1.0.0.201202111925,"org.eclipse.cdt.codan.core.cxx",1418160763052
stopped,bundle,org.eclipse.cdt.launch.remote,2.3.0.201202111925,"org.eclipse.cdt.launch.remote",1418160763053
stopped,bundle,org.eclipse.cdt.debug.mi.ui,6.1.1.201202111925,"org.eclipse.cdt.debug.mi.ui",1418160763053
stopped,bundle,org.eclipse.cdt.debug.mi.core,7.1.1.201202111925,"org.eclipse.cdt.debug.mi.core",1418160763053
stopped,bundle,org.eclipse.cdt.debug.ui.memory.memorybrowser,1.2.100.201202111925,"org.eclipse.cdt.debug.ui.memory.memorybrowser",1418160763054
stopped,bundle,org.eclipse.cdt.debug.ui.memory.search,1.2.1.201202111925,"org.eclipse.cdt.debug.ui.memory.search",1418160763055
stopped,bundle,org.eclipse.cdt.dsf.gdb.ui,2.2.1.201202111925,"org.eclipse.cdt.dsf.gdb.ui",1418160763055
stopped,bundle,org.eclipse.cdt.dsf.ui,2.2.1.201202111925,"org.eclipse.cdt.dsf.ui",1418160763057
stopped,bundle,org.eclipse.cdt.gdb.ui,7.0.0.201202111925,"org.eclipse.cdt.gdb.ui",1418160763058
stopped,bundle,org.eclipse.cdt.dsf.gdb,4.0.2.201202111925,"org.eclipse.cdt.dsf.gdb",1418160763058
stopped,bundle,org.eclipse.cdt.launch,7.0.0.201202111925,"org.eclipse.cdt.launch",1418160763058
stopped,bundle,org.eclipse.cdt.debug.ui,7.1.2.201202111925,"org.eclipse.cdt.debug.ui",1418160763058
stopped,bundle,org.eclipse.cdt.debug.ui.memory.traditional,1.2.1.201202111925,"org.eclipse.cdt.debug.ui.memory.traditional",1418160763059
